,time,velocity,altitude,throttle,elevator,aileron,rudder,moment_aileron,power_aileron,moment_elevator,power_elevator,moment_rudder,power_rudder
233,7.766666666666649,739.5335301427308,1571.595265406952,0.1395,-0.057315152522852846,0.00018426908434190445,-0.0006074265611281139,-2.905015009386389,0.00043725805587008026,1826.0413068889438,3.013611352620736,10.033067790130453,-0.005470495415499246
234,7.799999999999982,739.8594338536275,1552.4458269764648,0.1395,-0.057164295383019446,0.00017277229414946213,-0.0006457343473730928,-2.8567110522371792,0.00036972600926608233,1823.8572237017288,3.0973750045446353,11.640794507342294,-0.00502003517740127
235,7.833333333333315,740.1804257456465,1533.4091737959561,0.1395,-0.05701373900603318,0.00016501985501581463,-0.0006757917723009334,-2.824326328208018,0.00024648490167507824,1821.6398119441847,3.08744156587441,12.913288851610053,-0.004369439384979613
236,7.8666666666666485,740.4964277007268,1514.4865794958432,0.1395,-0.056867270985412555,0.0001562818846304667,-0.0006984745937574488,-2.787823881081299,0.0002742287504255939,1819.5113765211725,3.0000926716063363,13.885449425826588,-0.0035456355858277814
237,7.899999999999982,740.8073820022037,1495.679300698029,0.1395,-0.05672755129736996,0.0001503250595998515,-0.0007156636383365435,-2.763101015107221,0.0001852885951036282,1817.5585275249216,2.8587955280804387,14.633582304153878,-0.002831649363383467
238,7.933333333333315,741.113248694845,1476.9885776021542,0.1395,-0.05659648920627029,0.00014678757473910443,-0.0007285434401029388,-2.7486201898446403,0.00010945772171941415,1815.8440880169212,2.679123485609013,15.205752566449611,-0.002204723748882869
239,7.966666666666648,741.4140014463377,1458.4156327088729,0.1395,-0.05647539246895584,0.0001428838343472362,-0.0007378299374066092,-2.7325364607597384,0.00012008367656184394,1814.4117290523945,2.4734627200880253,15.630954886102684,-0.0016340845688107915
240,7.999999999999981,741.7096222939374,1439.9616686808315,0.1395,-0.05636485507761838,0.00014213462694881928,-0.0007449448976657464,-2.729805390808043,2.3023472514136572e-05,1813.2821695122175,2.256377104903352,15.967387482555084,-0.0012789201365830324
241,8.033333333333315,742.0001007992806,1421.6278692708563,0.1395,-0.056265098525761725,0.00014216689346175458,-0.0007503734653568182,-2.73033825231457,-9.917576732292758e-07,1812.4640926817272,2.0353913414264575,16.234859527619154,-0.0009921352383902321
242,8.066666666666649,742.285430244117,1403.4153988214778,0.1395,-0.056175969091349205,0.00014212986791042575,-0.0007546737619799027,-2.7304991482498058,1.1381006247019715e-06,1811.953965522859,1.8180481984566925,16.456259542024235,-0.0007966482814332118
